date,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分,URL
2025/6/30,アネスト岩田,6381,機械,0.000059,TOPIX Small 2,
2025/6/30,サムコ,6387,機械,0.000021,TOPIX Small 2,
2025/6/30,理想科学工業,6413,機械,0.000044,TOPIX Small 2,
2025/6/30,日本金銭機械,6418,機械,0.00003,TOPIX Small 2,
2025/6/30,ガリレイ,6420,機械,0.000112,TOPIX Small 2,
2025/6/30,ＪＵＫＩ,6440,機械,0.000015,TOPIX Small 2,
2025/6/30,ジャノメ,6445,機械,0.000023,TOPIX Small 2,
2025/6/30,モリタホールディングス,6455,輸送用機器,0.000084,TOPIX Small 2,
2025/6/30,大和冷機工業,6459,機械,0.000064,TOPIX Small 2,
2025/6/30,大豊工業,6470,機械,0.000012,TOPIX Small 2,
2025/6/30,日本トムソン,6480,機械,0.000036,TOPIX Small 2,
2025/6/30,ＹＵＳＨＩＮ,6482,機械,0.000014,TOPIX Small 2,
2025/6/30,前澤給装工業,6485,機械,0.000022,TOPIX Small 2,
2025/6/30,デンヨー,6517,電気機器,0.000052,TOPIX Small 2,
2025/6/30,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,6533,サービス業,0.000004,TOPIX Small 2,
2025/6/30,アイモバイル,6535,サービス業,0.000025,TOPIX Small 2,
2025/6/30,ＭＳ－Ｊａｐａｎ,6539,サービス業,0.000013,TOPIX Small 2,
2025/6/30,エル・ティー・エス,6560,サービス業,0.000008,TOPIX Small 2,
2025/6/30,ミダックホールディングス,6564,サービス業,0.000032,TOPIX Small 2,
2025/6/30,キュービーネットホールディングス,6571,サービス業,0.000017,TOPIX Small 2,
2025/6/30,オープングループ,6572,サービス業,0.000014,TOPIX Small 2,
2025/6/30,三櫻工業,6584,輸送用機器,0.000022,TOPIX Small 2,
2025/6/30,ユー・エム・シー・エレクトロニクス,6615,電気機器,0.000005,TOPIX Small 2,
2025/6/30,トレックス・セミコンダクター,6616,電気機器,0.000016,TOPIX Small 2,
2025/6/30,東光高岳,6617,電気機器,0.000032,TOPIX Small 2,
2025/6/30,ダブル・スコープ,6619,電気機器,0.00002,TOPIX Small 2,
2025/6/30,宮越ホールディングス,6620,不動産業,0.000012,TOPIX Small 2,
2025/6/30,ミマキエンジニアリング,6638,電気機器,0.00004,TOPIX Small 2,
2025/6/30,大崎電気工業,6644,電気機器,0.000051,TOPIX Small 2,
2025/6/30,バッファロー,6676,電気機器,0.000013,TOPIX Small 2,
2025/6/30,テクノメディカ,6678,電気機器,0.000009,TOPIX Small 2,
2025/6/30,ダイヤモンドエレクトリックホールディングス,6699,電気機器,0.000006,TOPIX Small 2,
2025/6/30,電気興業,6706,電気機器,0.000021,TOPIX Small 2,
2025/6/30,アイホン,6718,電気機器,0.000042,TOPIX Small 2,
2025/6/30,アクセル,6730,電気機器,0.000012,TOPIX Small 2,
2025/6/30,ジャパンディスプレイ,6740,電気機器,0.000022,TOPIX Small 2,
2025/6/30,日本信号,6741,電気機器,0.000061,TOPIX Small 2,
2025/6/30,京三製作所,6742,電気機器,0.000029,TOPIX Small 2,
2025/6/30,能美防災,6744,電気機器,0.000123,TOPIX Small 2,
2025/6/30,ホーチキ,6745,電気機器,0.000046,TOPIX Small 2,
2025/6/30,帝国通信工業,6763,電気機器,0.000025,TOPIX Small 2,
2025/6/30,日本電波工業,6779,電気機器,0.000018,TOPIX Small 2,
2025/6/30,鈴木,6785,電気機器,0.000024,TOPIX Small 2,
2025/6/30,日本トリム,6788,電気機器,0.000024,TOPIX Small 2,
2025/6/30,フォスター電機,6794,電気機器,0.00004,TOPIX Small 2,
2025/6/30,ＳＭＫ,6798,電気機器,0.000014,TOPIX Small 2,
2025/6/30,ＴＯＡ,6809,電気機器,0.000026,TOPIX Small 2,
2025/6/30,スミダコーポレーション,6817,電気機器,0.000033,TOPIX Small 2,
2025/6/30,アイコム,6820,電気機器,0.000028,TOPIX Small 2,
2025/6/30,リオン,6823,電気機器,0.000027,TOPIX Small 2,
2025/6/30,新電元工業,6844,電気機器,0.000021,TOPIX Small 2,
2025/6/30,チノー,6850,電気機器,0.000025,TOPIX Small 2,
2025/6/30,日本電子材料,6855,電気機器,0.000037,TOPIX Small 2,
2025/6/30,ＯＢＡＲＡ　ＧＲＯＵＰ,6877,電気機器,0.000048,TOPIX Small 2,
2025/6/30,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,6879,情報・通信業,0.00002,TOPIX Small 2,
2025/6/30,コーセル,6905,電気機器,0.000034,TOPIX Small 2,
2025/6/30,千代田インテグレ,6915,電気機器,0.000024,TOPIX Small 2,
2025/6/30,古河電池,6937,電気機器,0.000025,TOPIX Small 2,
2025/6/30,日本シイエムケイ,6958,電気機器,0.000024,TOPIX Small 2,
2025/6/30,大真空,6962,電気機器,0.000015,TOPIX Small 2,
2025/6/30,双葉電子工業,6986,電気機器,0.000029,TOPIX Small 2,
2025/6/30,日本ケミコン,6997,電気機器,0.000036,TOPIX Small 2,
2025/6/30,マネジメントソリューションズ,7033,サービス業,0.000022,TOPIX Small 2,
2025/6/30,プロレド・パートナーズ,7034,サービス業,0.000004,TOPIX Small 2,
2025/6/30,フロンティア・マネジメント,7038,サービス業,0.000005,TOPIX Small 2,
2025/6/30,フォーラムエンジニアリング,7088,サービス業,0.000036,TOPIX Small 2,
2025/6/30,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,7092,サービス業,0.000013,TOPIX Small 2,
2025/6/30,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,7095,サービス業,0.000026,TOPIX Small 2,
2025/6/30,日本車輌製造,7102,輸送用機器,0.00002,TOPIX Small 2,
2025/6/30,ジェイリース,7187,その他金融業,0.000025,TOPIX Small 2,
2025/6/30,ＳＢＩアルヒ,7198,その他金融業,0.00002,TOPIX Small 2,
2025/6/30,日産車体,7222,輸送用機器,0.000041,TOPIX Small 2,
2025/6/30,トピー工業,7231,輸送用機器,0.000045,TOPIX Small 2,
2025/6/30,ティラド,7236,輸送用機器,0.000024,TOPIX Small 2,
2025/6/30,曙ブレーキ工業,7238,輸送用機器,0.000016,TOPIX Small 2,
2025/6/30,市光工業,7244,電気機器,0.000016,TOPIX Small 2,
2025/6/30,大同メタル工業,7245,輸送用機器,0.000032,TOPIX Small 2,
2025/6/30,ヨロズ,7294,輸送用機器,0.000024,TOPIX Small 2,
2025/6/30,三十三フィナンシャルグループ,7322,銀行業,0.000064,TOPIX Small 2,
2025/6/30,おきなわフィナンシャルグループ,7350,銀行業,0.000058,TOPIX Small 2,
2025/6/30,ダイレクトマーケティングミックス,7354,サービス業,0.000008,TOPIX Small 2,
2025/6/30,ポピンズ,7358,サービス業,0.000006,TOPIX Small 2,
2025/6/30,ＬＩＴＡＬＩＣＯ,7366,サービス業,0.000029,TOPIX Small 2,
2025/6/30,ネットプロテクションズホールディングス,7383,その他金融業,0.00005,TOPIX Small 2,
2025/6/30,プロクレアホールディングス,7384,銀行業,0.00004,TOPIX Small 2,
2025/6/30,ＦＰパートナー,7388,保険業,0.000023,TOPIX Small 2,
2025/6/30,ジャムコ,7408,輸送用機器,0.000009,TOPIX Small 2,
2025/6/30,小野建,7414,卸売業,0.000039,TOPIX Small 2,
2025/6/30,佐鳥電機,7420,卸売業,0.000027,TOPIX Small 2,
2025/6/30,コンドーテック,7438,卸売業,0.000031,TOPIX Small 2,
2025/6/30,ナガイレーベン,7447,卸売業,0.000071,TOPIX Small 2,
2025/6/30,アドヴァングループ,7463,小売業,0.000017,TOPIX Small 2,
2025/6/30,ＳＰＫ,7466,卸売業,0.000024,TOPIX Small 2,
2025/6/30,萩原電気ホールディングス,7467,卸売業,0.000037,TOPIX Small 2,
2025/6/30,アルビス,7475,小売業,0.000026,TOPIX Small 2,
2025/6/30,スズデン,7480,卸売業,0.000026,TOPIX Small 2,
2025/6/30,シモジマ,7482,卸売業,0.000021,TOPIX Small 2,
2025/6/30,ドウシシャ,7483,卸売業,0.00006,TOPIX Small 2,
2025/6/30,高速,7504,卸売業,0.000042,TOPIX Small 2,
2025/6/30,Ｇ‐７ホールディングス,7508,小売業,0.000038,TOPIX Small 2,
2025/6/30,たけびし,7510,卸売業,0.000021,TOPIX Small 2,
2025/6/30,エコス,7520,小売業,0.000025,TOPIX Small 2,
2025/6/30,ワタミ,7522,小売業,0.000032,TOPIX Small 2,
2025/6/30,リックス,7525,卸売業,0.000018,TOPIX Small 2,
2025/6/30,システムソフト,7527,情報・通信業,0.000006,TOPIX Small 2,
2025/6/30,丸文,7537,卸売業,0.000024,TOPIX Small 2,
2025/6/30,幸楽苑,7554,小売業,0.000023,TOPIX Small 2,
2025/6/30,橋本総業ホールディングス,7570,卸売業,0.000013,TOPIX Small 2,
2025/6/30,タカショー,7590,卸売業,0.000009,TOPIX Small 2,
2025/6/30,アルゴグラフィックス,7595,情報・通信業,0.000119,TOPIX Small 2,
2025/6/30,魚力,7596,小売業,0.000022,TOPIX Small 2,
2025/6/30,日本エム・ディ・エム,7600,精密機器,0.000011,TOPIX Small 2,
2025/6/30,フジ・コーポレーション,7605,小売業,0.000034,TOPIX Small 2,
2025/6/30,進和,7607,卸売業,0.000047,TOPIX Small 2,
2025/6/30,ダイトロン,7609,卸売業,0.000041,TOPIX Small 2,
2025/6/30,オーハシテクニカ,7628,卸売業,0.000024,TOPIX Small 2,
2025/6/30,白銅,7637,卸売業,0.000017,TOPIX Small 2,
2025/6/30,薬王堂ホールディングス,7679,小売業,0.00003,TOPIX Small 2,
2025/6/30,ダブルエー,7683,小売業,0.00001,TOPIX Small 2,
2025/6/30,ＪＭＳ,7702,精密機器,0.00001,TOPIX Small 2,
2025/6/30,ブイ・テクノロジー,7717,精密機器,0.000037,TOPIX Small 2,
2025/6/30,愛知時計電機,7723,精密機器,0.000027,TOPIX Small 2,
2025/6/30,インターアクション,7725,精密機器,0.00002,TOPIX Small 2,
2025/6/30,トランザクション,7818,その他製品,0.000032,TOPIX Small 2,
2025/6/30,ニホンフラッシュ,7820,その他製品,0.000017,TOPIX Small 2,
2025/6/30,アートネイチャー,7823,その他製品,0.000019,TOPIX Small 2,
2025/6/30,フランスベッドホールディングス,7840,その他製品,0.000041,TOPIX Small 2,
2025/6/30,マーベラス,7844,情報・通信業,0.000023,TOPIX Small 2,
2025/6/30,萩原工業,7856,その他製品,0.000025,TOPIX Small 2,
2025/6/30,広済堂ホールディングス,7868,その他製品,0.000045,TOPIX Small 2,
2025/6/30,レック,7874,化学,0.000037,TOPIX Small 2,
2025/6/30,三光合成,7888,化学,0.000021,TOPIX Small 2,
2025/6/30,プロネクサス,7893,その他製品,0.000028,TOPIX Small 2,
2025/6/30,共同印刷,7914,その他製品,0.000036,TOPIX Small 2,
2025/6/30,ＺＡＣＲＯＳ,7917,化学,0.000074,TOPIX Small 2,
2025/6/30,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,7921,その他製品,0.000045,TOPIX Small 2,
2025/6/30,前澤化成工業,7925,化学,0.000032,TOPIX Small 2,
2025/6/30,未来工業,7931,化学,0.00004,TOPIX Small 2,
2025/6/30,ツツミ,7937,その他製品,0.000013,TOPIX Small 2,
2025/6/30,ＪＳＰ,7942,化学,0.000038,TOPIX Small 2,
2025/6/30,小松ウオール工業,7949,その他製品,0.000038,TOPIX Small 2,
2025/6/30,河合楽器製作所,7952,その他製品,0.000019,TOPIX Small 2,
2025/6/30,クリナップ,7955,その他製品,0.000016,TOPIX Small 2,
2025/6/30,天馬,7958,化学,0.000022,TOPIX Small 2,
2025/6/30,キングジム,7962,その他製品,0.000018,TOPIX Small 2,
2025/6/30,松風,7979,精密機器,0.000051,TOPIX Small 2,
2025/6/30,ナカバヤシ,7987,その他製品,0.000014,TOPIX Small 2,
2025/6/30,立川ブラインド工業,7989,金属製品,0.000019,TOPIX Small 2,
2025/6/30,三陽商会,8011,繊維製品,0.000033,TOPIX Small 2,
2025/6/30,蝶理,8014,卸売業,0.000057,TOPIX Small 2,
2025/6/30,三共生興,8018,卸売業,0.000021,TOPIX Small 2,
2025/6/30,ルックホールディングス,8029,繊維製品,0.000019,TOPIX Small 2,
2025/6/30,日本紙パルプ商事,8032,卸売業,0.000078,TOPIX Small 2,
2025/6/30,カメイ,8037,卸売業,0.000061,TOPIX Small 2,
2025/6/30,スターゼン,8043,卸売業,0.00006,TOPIX Small 2,
2025/6/30,椿本興業,8052,卸売業,0.000035,TOPIX Small 2,
2025/6/30,第一実業,8059,卸売業,0.000059,TOPIX Small 2,
2025/6/30,西華産業,8061,卸売業,0.000059,TOPIX Small 2,
2025/6/30,佐藤商事,8065,卸売業,0.000028,TOPIX Small 2,
2025/6/30,東京産業,8070,卸売業,0.000021,TOPIX Small 2,
2025/6/30,神鋼商事,8075,卸売業,0.000035,TOPIX Small 2,
2025/6/30,カナデン,8081,卸売業,0.000038,TOPIX Small 2,
2025/6/30,ＲＹＯＤＥＮ,8084,卸売業,0.000056,TOPIX Small 2,
2025/6/30,極東貿易,8093,卸売業,0.000023,TOPIX Small 2,
2025/6/30,アステナホールディングス,8095,卸売業,0.000023,TOPIX Small 2,
2025/6/30,ＧＳＩクレオス,8101,卸売業,0.000029,TOPIX Small 2,
2025/6/30,明和産業,8103,卸売業,0.000026,TOPIX Small 2,
2025/6/30,ワキタ,8125,卸売業,0.000065,TOPIX Small 2,
2025/6/30,ミツウロコグループホールディングス,8131,卸売業,0.00006,TOPIX Small 2,
2025/6/30,シナネンホールディングス,8132,卸売業,0.000041,TOPIX Small 2,
2025/6/30,サンワテクノス,8137,卸売業,0.000029,TOPIX Small 2,
2025/6/30,新光商事,8141,卸売業,0.000033,TOPIX Small 2,
2025/6/30,トーホー,8142,卸売業,0.000035,TOPIX Small 2,
2025/6/30,三信電気,8150,卸売業,0.000025,TOPIX Small 2,
2025/6/30,東陽テクニカ,8151,卸売業,0.000036,TOPIX Small 2,
2025/6/30,都築電気,8157,情報・通信業,0.000039,TOPIX Small 2,
2025/6/30,ソーダニッカ,8158,卸売業,0.000028,TOPIX Small 2,
2025/6/30,立花エレテック,8159,卸売業,0.000041,TOPIX Small 2,
2025/6/30,ＳＲＳホールディングス,8163,小売業,0.000053,TOPIX Small 2,
2025/6/30,千趣会,8165,小売業,0.000013,TOPIX Small 2,
2025/6/30,リテールパートナーズ,8167,小売業,0.000055,TOPIX Small 2,
2025/6/30,チヨダ,8185,小売業,0.000028,TOPIX Small 2,
2025/6/30,ＭｒＭａｘＨＤ,8203,小売業,0.000022,TOPIX Small 2,
2025/6/30,オークワ,8217,小売業,0.000037,TOPIX Small 2,
2025/6/30,近鉄百貨店,8244,小売業,0.000026,TOPIX Small 2,
2025/6/30,アクシアル　リテイリング,8255,小売業,0.00008,TOPIX Small 2,
2025/6/30,フォーバル,8275,卸売業,0.000014,TOPIX Small 2,
2025/6/30,三谷産業,8285,卸売業,0.000016,TOPIX Small 2,
2025/6/30,筑波銀行,8338,銀行業,0.000025,TOPIX Small 2,
2025/6/30,秋田銀行,8343,銀行業,0.000049,TOPIX Small 2,
2025/6/30,山形銀行,8344,銀行業,0.00004,TOPIX Small 2,
2025/6/30,岩手銀行,8345,銀行業,0.000047,TOPIX Small 2,
2025/6/30,山梨中央銀行,8360,銀行業,0.000069,TOPIX Small 2,
2025/6/30,福井銀行,8362,銀行業,0.000038,TOPIX Small 2,
2025/6/30,清水銀行,8364,銀行業,0.000014,TOPIX Small 2,
2025/6/30,四国銀行,8387,銀行業,0.000039,TOPIX Small 2,
2025/6/30,大分銀行,8392,銀行業,0.000057,TOPIX Small 2,
2025/6/30,宮崎銀行,8393,銀行業,0.000057,TOPIX Small 2,
2025/6/30,佐賀銀行,8395,銀行業,0.000033,TOPIX Small 2,
2025/6/30,琉球銀行,8399,銀行業,0.000064,TOPIX Small 2,
2025/6/30,愛媛銀行,8541,銀行業,0.000036,TOPIX Small 2,
2025/6/30,栃木銀行,8550,銀行業,0.000045,TOPIX Small 2,
2025/6/30,北日本銀行,8551,銀行業,0.000025,TOPIX Small 2,
2025/6/30,東和銀行,8558,銀行業,0.000031,TOPIX Small 2,
2025/6/30,東洋証券,8614,証券、商品先物取引業,0.000031,TOPIX Small 2,
2025/6/30,水戸証券,8622,証券、商品先物取引業,0.000038,TOPIX Small 2,
2025/6/30,いちよし証券,8624,証券、商品先物取引業,0.00004,TOPIX Small 2,
2025/6/30,岩井コスモホールディングス,8707,証券、商品先物取引業,0.000062,TOPIX Small 2,
2025/6/30,アイザワ証券グループ,8708,証券、商品先物取引業,0.000039,TOPIX Small 2,
2025/6/30,フィデアホールディングス,8713,銀行業,0.000036,TOPIX Small 2,
2025/6/30,スパークス・グループ,8739,証券、商品先物取引業,0.00004,TOPIX Small 2,
2025/6/30,ＮＥＣキャピタルソリューション,8793,その他金融業,0.000046,TOPIX Small 2,
2025/6/30,アドバンスクリエイト,8798,保険業,0.000008,TOPIX Small 2,
2025/6/30,京阪神ビルディング,8818,不動産業,0.000061,TOPIX Small 2,
2025/6/30,テーオーシー,8841,不動産業,0.000029,TOPIX Small 2,
2025/6/30,フジ住宅,8860,不動産業,0.000021,TOPIX Small 2,
2025/6/30,空港施設,8864,不動産業,0.000027,TOPIX Small 2,
2025/6/30,明和地所,8869,不動産業,0.000018,TOPIX Small 2,
2025/6/30,エスリード,8877,不動産業,0.000053,TOPIX Small 2,
2025/6/30,日神グループホールディングス,8881,不動産業,0.00002,TOPIX Small 2,
2025/6/30,ランド,8918,不動産業,0.000013,TOPIX Small 2,
2025/6/30,東祥,8920,サービス業,0.000013,TOPIX Small 2,
2025/6/30,ＦＪネクストホールディングス,8935,不動産業,0.00003,TOPIX Small 2,
2025/6/30,グランディハウス,8999,不動産業,0.000012,TOPIX Small 2,
2025/6/30,ハマキョウレックス,9037,陸運業,0.000115,TOPIX Small 2,
2025/6/30,神戸電鉄,9046,陸運業,0.000016,TOPIX Small 2,
2025/6/30,山陽電気鉄道,9052,陸運業,0.000037,TOPIX Small 2,
2025/6/30,日新,9066,倉庫・運輸関連業,0.000137,TOPIX Small 2,
2025/6/30,丸全昭和運輸,9068,陸運業,0.000107,TOPIX Small 2,
2025/6/30,神奈川中央交通,9081,陸運業,0.000025,TOPIX Small 2,
2025/6/30,ビーウィズ,9216,サービス業,0.00001,TOPIX Small 2,
2025/6/30,サンウェルズ,9229,サービス業,0.000008,TOPIX Small 2,
2025/6/30,人・夢・技術グループ,9248,サービス業,0.000018,TOPIX Small 2,
2025/6/30,シルバーライフ,9262,小売業,0.000005,TOPIX Small 2,
2025/6/30,コーア商事ホールディングス,9273,卸売業,0.000016,TOPIX Small 2,
2025/6/30,ブックオフグループホールディングス,9278,小売業,0.000027,TOPIX Small 2,
2025/6/30,ギフトホールディングス,9279,小売業,0.000046,TOPIX Small 2,
2025/6/30,澁澤倉庫,9304,倉庫・運輸関連業,0.000045,TOPIX Small 2,
2025/6/30,ヤマタネ,9305,卸売業,0.000047,TOPIX Small 2,
2025/6/30,乾汽船,9308,海運業,0.000038,TOPIX Small 2,
2025/6/30,日本トランスシティ,9310,倉庫・運輸関連業,0.000054,TOPIX Small 2,
2025/6/30,中央倉庫,9319,倉庫・運輸関連業,0.00002,TOPIX Small 2,
2025/6/30,安田倉庫,9324,倉庫・運輸関連業,0.000031,TOPIX Small 2,
2025/6/30,ＮＩＳＳＯホールディングス,9332,サービス業,0.000014,TOPIX Small 2,
2025/6/30,ＧＥＮＯＶＡ,9341,サービス業,0.000008,TOPIX Small 2,
2025/6/30,日本管財ホールディングス,9347,サービス業,0.000073,TOPIX Small 2,
2025/6/30,キユーソー流通システム,9369,倉庫・運輸関連業,0.000047,TOPIX Small 2,
2025/6/30,エーアイテイー,9381,倉庫・運輸関連業,0.000027,TOPIX Small 2,
2025/6/30,日本コンセプト,9386,倉庫・運輸関連業,0.00002,TOPIX Small 2,
2025/6/30,朝日放送グループホールディングス,9405,情報・通信業,0.000021,TOPIX Small 2,
2025/6/30,エムティーアイ,9438,情報・通信業,0.000015,TOPIX Small 2,
2025/6/30,ファイバーゲート,9450,情報・通信業,0.000007,TOPIX Small 2,
2025/6/30,ゼンリン,9474,情報・通信業,0.000044,TOPIX Small 2,
2025/6/30,エフオン,9514,電気・ガス業,0.000006,TOPIX Small 2,
2025/6/30,イーレックス,9517,電気・ガス業,0.000036,TOPIX Small 2,
2025/6/30,北海道瓦斯,9534,電気・ガス業,0.000044,TOPIX Small 2,
2025/6/30,広島ガス,9535,電気・ガス業,0.000019,TOPIX Small 2,
2025/6/30,西部ガスホールディングス,9536,電気・ガス業,0.000045,TOPIX Small 2,
2025/6/30,アイネット,9600,情報・通信業,0.000027,TOPIX Small 2,
2025/6/30,ラックランド,9612,サービス業,0.000011,TOPIX Small 2,
2025/6/30,イチネンホールディングス,9619,サービス業,0.000039,TOPIX Small 2,
2025/6/30,建設技術研究所,9621,サービス業,0.000074,TOPIX Small 2,
2025/6/30,スペース,9622,サービス業,0.000021,TOPIX Small 2,
2025/6/30,燦ホールディングス,9628,サービス業,0.000032,TOPIX Small 2,
2025/6/30,ピー・シー・エー,9629,情報・通信業,0.000029,TOPIX Small 2,
2025/6/30,スバル興業,9632,サービス業,0.000027,TOPIX Small 2,
2025/6/30,タナベコンサルティンググループ,9644,サービス業,0.000016,TOPIX Small 2,
2025/6/30,ビジネスブレイン太田昭和,9658,情報・通信業,0.000027,TOPIX Small 2,
2025/6/30,アイ・エス・ビー,9702,情報・通信業,0.000016,TOPIX Small 2,
2025/6/30,ＫＮＴ－ＣＴホールディングス,9726,サービス業,0.000015,TOPIX Small 2,
2025/6/30,トーカイ,9729,サービス業,0.000048,TOPIX Small 2,
2025/6/30,ＮＳＷ,9739,情報・通信業,0.00003,TOPIX Small 2,
2025/6/30,セントラル警備保障,9740,サービス業,0.000031,TOPIX Small 2,
2025/6/30,アイネス,9742,情報・通信業,0.000032,TOPIX Small 2,
2025/6/30,応用地質,9755,サービス業,0.000069,TOPIX Small 2,
2025/6/30,学究社,9769,サービス業,0.000023,TOPIX Small 2,
2025/6/30,ナック,9788,サービス業,0.000014,TOPIX Small 2,
2025/6/30,ステップ,9795,サービス業,0.000021,TOPIX Small 2,
2025/6/30,モリト,9837,卸売業,0.000029,TOPIX Small 2,
2025/6/30,グルメ杵屋,9850,小売業,0.00002,TOPIX Small 2,
2025/6/30,ケーユーホールディングス,9856,小売業,0.000017,TOPIX Small 2,
2025/6/30,イノテック,9880,電気機器,0.000025,TOPIX Small 2,
2025/6/30,松屋フーズホールディングス,9887,小売業,0.000073,TOPIX Small 2,
2025/6/30,ＪＫホールディングス,9896,卸売業,0.000024,TOPIX Small 2,
2025/6/30,サガミホールディングス,9900,小売業,0.000072,TOPIX Small 2,
2025/6/30,日伝,9902,卸売業,0.00004,TOPIX Small 2,
2025/6/30,ミロク情報サービス,9928,情報・通信業,0.000038,TOPIX Small 2,
2025/6/30,杉本商事,9932,卸売業,0.000039,TOPIX Small 2,
2025/6/30,ミニストップ,9946,小売業,0.00004,TOPIX Small 2,
2025/6/30,東テク,9960,卸売業,0.000074,TOPIX Small 2,
2025/6/30,大庄,9979,小売業,0.00002,TOPIX Small 2,
2025/6/30,サックスバー　ホールディングス,9990,小売業,0.00002,TOPIX Small 2,
2025/6/30,ジェコス,9991,卸売業,0.000019,TOPIX Small 2,
